Volatility 3 Framework 2.26.0

PID	PPID	ImageFileName	Offset(V)	Threads	Handles	SessionId	Wow64	CreateTime	ExitTime	Audit	Cmd	Path
*** 7644	2344	taskhostw.exe	0xbc891447a080	9	-	3	False	2025-09-30 07:02:39.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\taskhostw.exe	taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}	C:\WINDOWS\system32\taskhostw.exe
** 3880	1548	svchost.exe	0xbc88f2fa10c0	9	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p	C:\WINDOWS\System32\svchost.exe
** 3380	1548	svchost.exe	0xbc88f0fac0c0	2	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k LocalService -p -s PhoneSvc	C:\WINDOWS\system32\svchost.exe
** 4916	1548	svchost.exe	0xbc88ecd33080	4	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k LocalService -p -s DispBrokerDesktopSvc	C:\WINDOWS\system32\svchost.exe
** 9012	1548	svchost.exe	0xbc88f4698080	15	-	0	False	2025-09-27 10:57:12.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CDPSvc	C:\WINDOWS\system32\svchost.exe
** 3388	1548	svchost.exe	0xbc88f0fbd0c0	7	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k NetSvcs -p -s hns	C:\WINDOWS\system32\svchost.exe
** 8512	1548	svchost.exe	0xbc88f4640080	16	-	0	False	2025-09-27 10:57:12.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s TokenBroker	C:\WINDOWS\system32\svchost.exe
** 2892	1548	svchost.exe	0xbc88ec8570c0	9	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s DeviceAssociationService	C:\WINDOWS\system32\svchost.exe
** 5452	1548	svchost.exe	0xbc88ecf88080	14	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k utcsvc -p	C:\WINDOWS\System32\svchost.exe
*** 8108	5452	AggregatorHost	0xbc88f38a0080	4	-	0	False	2025-09-27 10:57:11.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\AggregatorHost.exe	AggregatorHost.exe	C:\WINDOWS\System32\AggregatorHost.exe
** 5464	1548	AnyDesk.exe	0xbc88ecf11080	8	-	0	True	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Program Files (x86)\AnyDesk\AnyDesk.exe	"C:\Program Files (x86)\AnyDesk\AnyDesk.exe" --service	C:\Program Files (x86)\AnyDesk\AnyDesk.exe
** 5472	1548	FanControlApp.	0xbc88f38a3080	5	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Program Files\FanControlApp\FanControlApp.exe	"C:\Program Files\FanControlApp\FanControlApp.exe"	C:\Program Files\FanControlApp\FanControlApp.exe
** 5488	1548	AppleMobileDev	0xbc88f39e40c0	9	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Program Files\Common Files\Apple\Mobile Device Support\AppleMobileDeviceService.exe	"C:\Program Files\Common Files\Apple\Mobile Device Support\AppleMobileDeviceService.exe"	C:\Program Files\Common Files\Apple\Mobile Device Support\AppleMobileDeviceService.exe
** 17264	1548	svchost.exe	0xbc89141b70c0	4	-	3	False	2025-09-30 07:04:39.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup	C:\WINDOWS\system32\svchost.exe
** 1908	1548	svchost.exe	0xbc88ecebd0c0	16	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k RPCSS -p	C:\WINDOWS\system32\svchost.exe
** 5496	1548	svchost.exe	0xbc88ed044080	9	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k NetSvcs -p -s iphlpsvc	C:\WINDOWS\System32\svchost.exe
** 16252	1548	svchost.exe	0xbc88fac48080	7	-	0	False	2025-09-27 11:15:30.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s DsSvc	C:\WINDOWS\System32\svchost.exe
** 5504	1548	HPCommRecovery	0xbc88ed033080	8	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Program Files\HPCommRecovery\HPCommRecovery.exe	"C:\Program Files\HPCommRecovery\HPCommRecovery.exe"	C:\Program Files\HPCommRecovery\HPCommRecovery.exe
** 19328	1548	svchost.exe	0xbc88fd2e1080	9	-	0	False	2025-09-27 11:12:45.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k LocalService -p -s LicenseManager	C:\WINDOWS\System32\svchost.exe
** 17796	1548	svchost.exe	0xbc89135d3080	6	-	3	False	2025-09-30 07:02:40.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup -s UdkUserSvc	C:\WINDOWS\system32\svchost.exe
** 11140	1548	svchost.exe	0xbc890dd62080	10	-	0	False	2025-09-30 08:45:33.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k smphost	C:\WINDOWS\System32\svchost.exe
** 2440	1548	svchost.exe	0xbc88ed08a0c0	7	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k LocalService -p -s nsi	C:\WINDOWS\system32\svchost.exe
** 5000	1548	svchost.exe	0xbc88f34c3080	4	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService	C:\WINDOWS\System32\svchost.exe
*** 25576	5000	ctfmon.exe	0xbc8913b25080	14	-	3	False	2025-09-30 07:02:41.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	/QuitInfo:0000000000000310;0000000000000268; 	C:\WINDOWS\system32\ctfmon.exe
** 5512	1548	svchost.exe	0xbc88ed0cc080	18	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p -s DPS	C:\WINDOWS\System32\svchost.exe
** 3980	1548	hp-one-agent-s	0xbc88ecd8a0c0	16	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Program Files\HP\HP One Agent\hp-one-agent-service.exe	"C:\Program Files\HP\HP One Agent\hp-one-agent-service.exe"	C:\Program Files\HP\HP One Agent\hp-one-agent-service.exe
** 5520	1548	svchost.exe	0xbc88f38a4080	3	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TrkWks	C:\WINDOWS\System32\svchost.exe
** 22932	1548	svchost.exe	0xbc8901d020c0	6	-	3	False	2025-09-30 07:02:39.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService	C:\WINDOWS\system32\svchost.exe
** 5528	1548	RtkBtManServ.e	0xbc88f38a5080	6	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\RtkBtManServ.exe	C:\WINDOWS\RtkBtManServ.exe	C:\WINDOWS\RtkBtManServ.exe
** 18840	1548	svchost.exe	0xbc88e5c6b0c0	11	-	3	False	2025-09-30 07:02:40.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc	C:\WINDOWS\system32\svchost.exe
** 1952	1548	svchost.exe	0xbc88ecedf0c0	6	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p -s LSM	C:\WINDOWS\system32\svchost.exe
** 5536	1548	svchost.exe	0xbc88f38a1080	7	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k imgsvc	C:\WINDOWS\system32\svchost.exe
** 4516	1548	svchost.exe	0xbc88eec020c0	15	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Winmgmt	C:\WINDOWS\system32\svchost.exe
** 3496	1548	svchost.exe	0xbc88f2ded0c0	3	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k netsvcsRedirectionGuard -p -s SENS	C:\WINDOWS\system32\svchost.exe
** 23976	1548	svchost.exe	0xbc8912b47080	20	-	0	False	2025-09-30 08:44:56.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s BITS	C:\WINDOWS\System32\svchost.exe
** 13740	1548	Velociraptor.e	0xbc890bd33080	0	-	0	False	2025-09-29 07:50:12.000000 UTC	2025-09-30 07:02:47.000000 UTC	\Device\HarddiskVolume3\Program Files\Velociraptor\Velociraptor.exe	-	-
** 5552	1548	MpDefenderCore	0xbc88f39f1080	13	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpDefenderCoreService.exe	"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpDefenderCoreService.exe"	C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpDefenderCoreService.exe
** 5044	1548	svchost.exe	0xbc88f0fdd080	16	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k WebThreatDefense -p -s webthreatdefsvc	C:\WINDOWS\system32\svchost.exe
** 5560	1548	svchost.exe	0xbc88f39020c0	12	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s WpnService	C:\WINDOWS\system32\svchost.exe
** 14268	1548	svchost.exe	0xbc88f72020c0	5	-	0	False	2025-09-27 10:57:15.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s lfsvc	C:\WINDOWS\system32\svchost.exe
** 5568	1548	XtuService.exe	0xbc88ed088080	13	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\SysWOW64\XtuService.exe	C:\WINDOWS\SysWOW64\XtuService.exe	C:\WINDOWS\SysWOW64\XtuService.exe
** 4036	1548	svchost.exe	0xbc88edc83080	18	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p	C:\WINDOWS\system32\svchost.exe
** 5576	1548	SECOMN64.exe	0xbc88f39e8080	7	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\SECOMN64.exe	"C:\WINDOWS\System32\SECOMN64.exe"	C:\WINDOWS\System32\SECOMN64.exe
*** 21420	5576	SECOCL64.exe	0xbc890a931080	3	-	3	False	2025-09-30 07:02:41.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\SECOCL64.exe	/exit-mutex-guid={0F1346AE-01CE-40D6-8F32-B28C53550F21} /host-pipe-name=\\.\pipe\{0AC6797A-15A9-497D-A619-75178DC9F634} /endpoint-id=	C:\WINDOWS\System32\SECOCL64.exe
**** 10768	21420	conhost.exe	0xbc891b0b0080	2	-	3	False	2025-09-30 07:02:41.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\conhost.exe	\??\C:\WINDOWS\system32\conhost.exe 0x4	C:\WINDOWS\system32\conhost.exe
** 1996	1548	svchost.exe	0xbc88f0d6a080	3	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -s BTAGService	C:\WINDOWS\system32\svchost.exe
** 4044	1548	svchost.exe	0xbc88f2fec080	10	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k NetworkService -p	C:\WINDOWS\system32\svchost.exe
** 5584	1548	svchost.exe	0xbc88f39f2080	4	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k WSAIFabricSvcGroup -p -s WSAIFabricSvc	C:\WINDOWS\system32\svchost.exe
** 5592	1548	RstMwService.e	0xbc88ed122080	9	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\DriverStore\FileRepository\iastorvd.inf_amd64_74e28d819fb21cc3\RstMwService.exe	C:\WINDOWS\System32\DriverStore\FileRepository\iastorvd.inf_amd64_74e28d819fb21cc3\RstMwService.exe	C:\WINDOWS\System32\DriverStore\FileRepository\iastorvd.inf_amd64_74e28d819fb21cc3\RstMwService.exe
** 15832	1548	NisSrv.exe	0xbc88f7ba2080	4	-	0	False	2025-09-27 10:57:20.000000 UTC	N/A	\Device\HarddiskVolume3\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\NisSrv.exe	"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\NisSrv.exe"	C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\NisSrv.exe
** 19928	1548	svchost.exe	0xbc88fa85c080	7	-	0	False	2025-09-27 10:59:12.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k whesvc -p -s whesvc	C:\WINDOWS\system32\svchost.exe
** 20440	1548	svchost.exe	0xbc8919c130c0	14	-	3	False	2025-09-30 07:02:39.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc	C:\WINDOWS\system32\svchost.exe
** 5600	1548	RtkAudUService	0xbc88ed0bb080	22	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_9d3a92437ffb40b7\RtkAudUService64.exe	"C:\WINDOWS\System32\DriverStore\FileRepository\realtekservice.inf_amd64_9d3a92437ffb40b7\RtkAudUService64.exe"	C:\WINDOWS\System32\DriverStore\FileRepository\realtekservice.inf_amd64_9d3a92437ffb40b7\RtkAudUService64.exe
** 9696	1548	svchost.exe	0xbc88f420b080	10	-	0	False	2025-09-27 10:57:12.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -s RmSvc	C:\WINDOWS\System32\svchost.exe
** 2532	1548	svchost.exe	0xbc88f0e5e080	3	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetwork -p	C:\WINDOWS\system32\svchost.exe
** 25060	1548	svchost.exe	0xbc88eedd8080	3	-	0	False	2025-09-30 08:42:44.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s WdiSystemHost	C:\WINDOWS\System32\svchost.exe
** 5096	1548	svchost.exe	0xbc88f3518080	16	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Wcmsvc	C:\WINDOWS\system32\svchost.exe
** 5608	1548	WMIRegistratio	0xbc88ed111080	2	-	0	True	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_d51901c26227fb29\WMIRegistrationService.exe	C:\WINDOWS\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_d51901c26227fb29\WMIRegistrationService.exe	C:\WINDOWS\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_d51901c26227fb29\WMIRegistrationService.exe
*** 7960	5608	mofcomp.exe	0xbc88f0a26080	0	-	0	True	2025-09-27 10:57:11.000000 UTC	2025-09-27 10:57:11.000000 UTC	\Device\HarddiskVolume3\Windows\SysWOW64\wbem\mofcomp.exe	-	-
*** 8164	5608	mofcomp.exe	0xbc88f2f0a080	0	-	0	True	2025-09-27 10:57:11.000000 UTC	2025-09-27 10:57:11.000000 UTC	\Device\HarddiskVolume3\Windows\SysWOW64\wbem\mofcomp.exe	-	-
** 14824	1548	svchost.exe	0xbc88fc4e1080	4	-	0	False	2025-09-27 11:04:21.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s Netman	C:\WINDOWS\System32\svchost.exe
** 5104	1548	svchost.exe	0xbc88f0faa080	7	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s DusmSvc	C:\WINDOWS\System32\svchost.exe
** 5616	1548	wslservice.exe	0xbc88f3908080	8	-	0	False	2025-09-27 10:57:10.000000 UTC	N/A	\Device\HarddiskVolume3\Program Files\WSL\wslservice.exe	"C:\Program Files\WSL\wslservice.exe"	C:\Program Files\WSL\wslservice.exe
** 9716	1548	svchost.exe	0xbc88f5ee2080	6	-	0	False	2025-09-27 10:57:49.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s hidserv	C:\WINDOWS\system32\svchost.exe
** 3576	1548	svchost.exe	0xbc88f2d60080	3	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s AudioEndpointBuilder	C:\WINDOWS\System32\svchost.exe
** 2556	1548	svchost.exe	0xbc88f0eb1080	5	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\svchost.exe	C:\WINDOWS\system32\svchost.exe -k UserProfileService -p -s ProfSvc	C:\WINDOWS\system32\svchost.exe
* 1580	1464	LsaIso.exe	0xbc88efff9080	1	-	0	False	2025-09-27 10:57:09.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\LsaIso.exe	-	-
1472	1456	csrss.exe	0xbc88eff4b140	0	-	1	False	2025-09-27 10:57:08.000000 UTC	2025-09-27 15:02:03.000000 UTC	\Device\HarddiskVolume3\Windows\System32\csrss.exe	-	-
1596	1456	winlogon.exe	0xbc88f0a06080	0	-	1	False	2025-09-27 10:57:09.000000 UTC	2025-09-27 15:02:02.000000 UTC	\Device\HarddiskVolume3\Windows\System32\winlogon.exe	-	-
14488	14436	NgcIso.exe	0xbc88f5ff3080	0	-	0	False	2025-09-27 10:57:16.000000 UTC	2025-09-27 11:02:16.000000 UTC	\Device\HarddiskVolume3\Windows\System32\NgcIso.exe	-	-
10404	9184	AnyDesk.exe	0xbc88f5d08180	0	-	1	True	2025-09-27 10:57:46.000000 UTC	2025-09-27 15:02:01.000000 UTC	\Device\HarddiskVolume3\Program Files (x86)\AnyDesk\AnyDesk.exe	-	-
5016	8052	msiexec.exe	0xbc890acb6080	0	-	1	True	2025-09-27 14:50:46.000000 UTC	2025-09-27 14:50:46.000000 UTC	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	-	-
19548	17640	winlogon.exe	0xbc89087c80c0	0	-	2	False	2025-09-27 15:02:00.000000 UTC	2025-09-29 17:01:32.000000 UTC	\Device\HarddiskVolume3\Windows\System32\winlogon.exe	-	-
17088	15612	msteams_autost	0xbc89074c50c0	0	-	2	False	2025-09-29 07:49:14.000000 UTC	2025-09-29 07:49:14.000000 UTC	\Device\HarddiskVolume3\Program Files\WindowsApps\MSTeams_25227.205.3936.6644_x64__8wekyb3d8bbwe\msteams_autostarter.exe	-	-
10724	20964	AnyDesk.exe	0xbc890b335080	0	-	2	True	2025-09-29 07:49:31.000000 UTC	2025-09-29 17:01:25.000000 UTC	\Device\HarddiskVolume3\Program Files (x86)\AnyDesk\AnyDesk.exe	-	-
2060	21516	brave.exe	0xbc890bc62080	0	-	2	False	2025-09-29 07:49:42.000000 UTC	2025-09-29 17:01:25.000000 UTC	\Device\HarddiskVolume3\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe	-	-
2808	21516	brave.exe	0xbc890800f080	0	-	2	False	2025-09-29 07:49:42.000000 UTC	2025-09-29 17:01:25.000000 UTC	\Device\HarddiskVolume3\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe	-	-
25688	25856	csrss.exe	0xbc891b1dd140	14	-	3	False	2025-09-29 17:01:24.000000 UTC	N/A	\Device\HarddiskVolume3\Windows\System32\csrss.exe	%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16	C:\WINDOWS\system32\csrss.exe
